product_id,price,open_24h,volume_24h,low_24h,high_24h,best_bid,best_ask,time,ingested_at
ETH-USD,2096,2144.29,192378.83158587,2059.82,2155.73,2095.99,2096.00,2026-04-07T19:24:54.402500Z,2026-04-07T19:24:54.457208
ETH-USD,2096,2144.29,192379.54728360,2059.82,2155.73,2095.99,2096.08,2026-04-07T19:24:54.402500Z,2026-04-07T19:24:54.460139
ETH-USD,2096.08,2144.29,192379.54828360,2059.82,2155.73,2096.07,2096.08,2026-04-07T19:24:54.435454Z,2026-04-07T19:24:54.490015
ETH-USD,2096.08,2144.29,192380.26398133,2059.82,2155.73,2096.07,2096.09,2026-04-07T19:24:54.435454Z,2026-04-07T19:24:54.491244
ETH-USD,2096.09,2144.29,192380.54778121,2059.82,2155.73,2096.07,2096.09,2026-04-07T19:24:54.435454Z,2026-04-07T19:24:54.494816
ETH-USD,2096.09,2144.29,192381.28626121,2059.82,2155.73,2095.89,2096.10,2026-04-07T19:24:54.585576Z,2026-04-07T19:24:54.637681
SOL-USD,80.68,81.92,1495225.27983169,78.36,82.16,80.680,80.700,2026-04-07T19:24:54.724968Z,2026-04-07T19:24:54.782200
SOL-USD,80.68,81.92,1495306.50894477,78.36,82.16,80.680,80.700,2026-04-07T19:24:54.724968Z,2026-04-07T19:24:54.789472
SOL-USD,80.68,81.92,1495310.40894477,78.36,82.16,80.670,80.700,2026-04-07T19:24:54.724968Z,2026-04-07T19:24:54.793142
BTC-USD,68596.01,69727.98,7965.53635191,67710.01,69997.76,68596.01,68596.02,2026-04-07T19:24:54.742835Z,2026-04-07T19:24:54.797204
ETH-USD,2095.96,2144.29,192381.30944994,2059.82,2155.73,2095.92,2095.96,2026-04-07T19:24:55.059044Z,2026-04-07T19:24:55.114750
BTC-USD,68596.01,69727.98,7965.53635196,67710.01,69997.76,68596.01,68596.02,2026-04-07T19:24:55.123415Z,2026-04-07T19:24:55.187924
BTC-USD,68596.01,69727.98,7965.54273956,67710.01,69997.76,68596.01,68596.02,2026-04-07T19:24:55.132075Z,2026-04-07T19:24:55.195122
BTC-USD,68596.01,69727.98,7965.54280982,67710.01,69997.76,68594.98,68596.02,2026-04-07T19:24:55.132075Z,2026-04-07T19:24:55.200189
BTC-USD,68594.98,69727.98,7965.55738815,67710.01,69997.76,68593.62,68596.02,2026-04-07T19:24:55.132075Z,2026-04-07T19:24:55.203651
BTC-USD,68593.62,69727.98,7965.55811734,67710.01,69997.76,68593.61,68596.02,2026-04-07T19:24:55.132075Z,2026-04-07T19:24:55.207554
BTC-USD,68593.61,69727.98,7965.56517036,67710.01,69997.76,68593.61,68596.02,2026-04-07T19:24:55.132075Z,2026-04-07T19:24:55.212848
BTC-USD,68593.61,69727.98,7965.56832201,67710.01,69997.76,68591.31,68596.02,2026-04-07T19:24:55.132272Z,2026-04-07T19:24:55.223678
SOL-USD,80.67,81.92,1495312.51156507,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.153006Z,2026-04-07T19:24:55.234005
SOL-USD,80.67,81.92,1495322.51870490,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.153006Z,2026-04-07T19:24:55.240451
SOL-USD,80.67,81.92,1495332.52584473,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.153006Z,2026-04-07T19:24:55.242695
SOL-USD,80.67,81.92,1495336.25272039,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.153006Z,2026-04-07T19:24:55.247892
SOL-USD,80.67,81.92,1495337.72119414,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.164911Z,2026-04-07T19:24:55.251228
SOL-USD,80.67,81.92,1495339.09664412,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.167468Z,2026-04-07T19:24:55.254398
SOL-USD,80.67,81.92,1495340.96818001,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.170962Z,2026-04-07T19:24:55.259175
SOL-USD,80.67,81.92,1495341.19443147,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.185662Z,2026-04-07T19:24:55.262000
ETH-USD,2095.95,2144.29,192381.32890394,2059.82,2155.73,2095.95,2095.96,2026-04-07T19:24:55.185677Z,2026-04-07T19:24:55.333865
SOL-USD,80.67,81.92,1495341.87298456,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.187825Z,2026-04-07T19:24:55.339536
SOL-USD,80.67,81.92,1495351.03736267,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.187825Z,2026-04-07T19:24:55.344750
SOL-USD,80.67,81.92,1495351.82161518,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.189314Z,2026-04-07T19:24:55.355642
SOL-USD,80.67,81.92,1495351.88012439,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.190537Z,2026-04-07T19:24:55.362857
SOL-USD,80.67,81.92,1495352.55493178,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.190537Z,2026-04-07T19:24:55.366491
SOL-USD,80.67,81.92,1495353.47474274,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.192205Z,2026-04-07T19:24:55.373848
SOL-USD,80.67,81.92,1495354.33776202,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.193471Z,2026-04-07T19:24:55.378844
SOL-USD,80.67,81.92,1495356.24569682,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.196485Z,2026-04-07T19:24:55.385363
SOL-USD,80.67,81.92,1495358.11208953,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.199602Z,2026-04-07T19:24:55.393344
SOL-USD,80.67,81.92,1495359.21996481,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.202746Z,2026-04-07T19:24:55.396208
SOL-USD,80.67,81.92,1495360.05726422,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.203278Z,2026-04-07T19:24:55.398455
SOL-USD,80.67,81.92,1495360.47469457,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.203278Z,2026-04-07T19:24:55.401517
SOL-USD,80.67,81.92,1495361.22132281,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.204508Z,2026-04-07T19:24:55.404426
SOL-USD,80.67,81.92,1495362.37211740,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.206428Z,2026-04-07T19:24:55.408717
SOL-USD,80.67,81.92,1495363.45394821,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.208177Z,2026-04-07T19:24:55.411789
SOL-USD,80.67,81.92,1495365.98356889,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.212115Z,2026-04-07T19:24:55.416512
SOL-USD,80.67,81.92,1495367.63035952,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.215064Z,2026-04-07T19:24:55.420724
SOL-USD,80.67,81.92,1495368.43486057,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.216114Z,2026-04-07T19:24:55.421839
SOL-USD,80.67,81.92,1495369.24730944,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.217712Z,2026-04-07T19:24:55.426357
SOL-USD,80.67,81.92,1495370.06440405,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.219076Z,2026-04-07T19:24:55.428794
SOL-USD,80.67,81.92,1495370.14202247,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.219076Z,2026-04-07T19:24:55.431911
SOL-USD,80.67,81.92,1495371.67044195,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.221630Z,2026-04-07T19:24:55.434134
SOL-USD,80.67,81.92,1495375.03033942,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.226544Z,2026-04-07T19:24:55.437222
SOL-USD,80.67,81.92,1495375.84050615,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.227974Z,2026-04-07T19:24:55.439488
SOL-USD,80.67,81.92,1495376.59855437,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.229508Z,2026-04-07T19:24:55.440713
SOL-USD,80.67,81.92,1495377.55356986,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.232844Z,2026-04-07T19:24:55.445209
SOL-USD,80.67,81.92,1495379.22031091,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.236242Z,2026-04-07T19:24:55.450296
SOL-USD,80.67,81.92,1495379.86704079,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.236584Z,2026-04-07T19:24:55.452502
SOL-USD,80.67,81.92,1495380.07154388,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.238648Z,2026-04-07T19:24:55.453536
SOL-USD,80.67,81.92,1495381.15926157,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.238648Z,2026-04-07T19:24:55.457714
SOL-USD,80.67,81.92,1495382.23689142,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.239505Z,2026-04-07T19:24:55.459904
SOL-USD,80.67,81.92,1495382.96612906,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.239599Z,2026-04-07T19:24:55.461099
SOL-USD,80.67,81.92,1495384.24172903,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.242173Z,2026-04-07T19:24:55.465111
SOL-USD,80.67,81.92,1495388.22868371,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.244407Z,2026-04-07T19:24:55.467308
SOL-USD,80.67,81.92,1495392.67607438,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.244407Z,2026-04-07T19:24:55.470635
SOL-USD,80.67,81.92,1495395.42289600,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.247718Z,2026-04-07T19:24:55.472879
SOL-USD,80.67,81.92,1495396.18964015,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.248603Z,2026-04-07T19:24:55.475835
SOL-USD,80.67,81.92,1495396.59582354,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.251001Z,2026-04-07T19:24:55.476845
SOL-USD,80.67,81.92,1495397.44486886,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.251001Z,2026-04-07T19:24:55.480542
SOL-USD,80.67,81.92,1495399.26120721,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.253677Z,2026-04-07T19:24:55.483073
SOL-USD,80.67,81.92,1495401.17042378,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.256787Z,2026-04-07T19:24:55.485854
SOL-USD,80.67,81.92,1495403.98296337,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.262379Z,2026-04-07T19:24:55.487219
SOL-USD,80.67,81.92,1495404.65057301,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.262379Z,2026-04-07T19:24:55.490609
SOL-USD,80.67,81.92,1495406.50542860,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.265284Z,2026-04-07T19:24:55.493658
SOL-USD,80.67,81.92,1495407.64345389,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.267644Z,2026-04-07T19:24:55.496910
SOL-USD,80.67,81.92,1495408.62056186,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.269226Z,2026-04-07T19:24:55.499762
SOL-USD,80.67,81.92,1495409.97844831,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.271376Z,2026-04-07T19:24:55.500905
SOL-USD,80.67,81.92,1495410.70861752,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.272703Z,2026-04-07T19:24:55.505524
SOL-USD,80.67,81.92,1495411.99609985,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.274389Z,2026-04-07T19:24:55.508052
SOL-USD,80.67,81.92,1495412.85187461,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.275844Z,2026-04-07T19:24:55.511420
SOL-USD,80.67,81.92,1495413.17010320,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.278629Z,2026-04-07T19:24:55.513888
SOL-USD,80.67,81.92,1495414.80925840,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.278629Z,2026-04-07T19:24:55.516717
SOL-USD,80.67,81.92,1495416.56885738,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.281827Z,2026-04-07T19:24:55.518981
SOL-USD,80.67,81.92,1495417.71315700,78.36,82.16,80.670,80.680,2026-04-07T19:24:55.284162Z,2026-04-07T19:24:55.521243
ETH-USD,2095.91,2144.29,192381.32925830,2059.82,2155.73,2095.90,2095.91,2026-04-07T19:24:55.409125Z,2026-04-07T19:24:55.524846
BTC-USD,68589.47,69727.98,7965.56938701,67710.01,69997.76,68589.46,68589.47,2026-04-07T19:24:55.498174Z,2026-04-07T19:24:55.570028
BTC-USD,68589.47,69727.98,7965.56974793,67710.01,69997.76,68589.46,68589.47,2026-04-07T19:24:55.524789Z,2026-04-07T19:24:55.581074
BTC-USD,68589.46,69727.98,7965.56974796,67710.01,69997.76,68589.46,68589.47,2026-04-07T19:24:55.628172Z,2026-04-07T19:24:55.708880
SOL-USD,80.65,81.92,1495417.72715700,78.36,82.16,80.650,80.660,2026-04-07T19:24:55.801993Z,2026-04-07T19:24:55.869924
BTC-USD,68587.99,69727.98,7965.57011245,67710.01,69997.76,68587.98,68588.00,2026-04-07T19:24:55.921759Z,2026-04-07T19:24:55.986178
BTC-USD,68587.98,69727.98,7965.57084164,67710.01,69997.76,68587.97,68588.00,2026-04-07T19:24:55.921759Z,2026-04-07T19:24:55.989074
BTC-USD,68587.97,69727.98,7965.59866636,67710.01,69997.76,68587.97,68588.00,2026-04-07T19:24:55.921759Z,2026-04-07T19:24:55.991475
BTC-USD,68587.97,69727.98,7965.61458108,67710.01,69997.76,68587.06,68588.00,2026-04-07T19:24:55.922154Z,2026-04-07T19:24:55.994421
SOL-USD,80.64,81.92,1495427.73429683,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.010586Z,2026-04-07T19:24:56.075920
SOL-USD,80.64,81.92,1495437.74143666,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.010586Z,2026-04-07T19:24:56.079329
SOL-USD,80.64,81.92,1495446.44857649,78.36,82.16,80.630,80.650,2026-04-07T19:24:56.010586Z,2026-04-07T19:24:56.081262
BTC-USD,68586.91,69727.98,7965.61458118,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.025037Z,2026-04-07T19:24:56.092053
SOL-USD,80.64,81.92,1495456.45571632,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.026898Z,2026-04-07T19:24:56.094395
SOL-USD,80.64,81.92,1495459.66049524,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.029174Z,2026-04-07T19:24:56.096795
SOL-USD,80.64,81.92,1495460.35065025,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.030670Z,2026-04-07T19:24:56.099809
SOL-USD,80.64,81.92,1495461.07802500,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.031387Z,2026-04-07T19:24:56.101999
SOL-USD,80.64,81.92,1495462.26741054,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.033485Z,2026-04-07T19:24:56.104874
SOL-USD,80.64,81.92,1495463.07159209,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.034937Z,2026-04-07T19:24:56.107382
SOL-USD,80.64,81.92,1495465.16304174,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.038149Z,2026-04-07T19:24:56.109707
SOL-USD,80.64,81.92,1495470.25802252,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.046310Z,2026-04-07T19:24:56.112863
SOL-USD,80.64,81.92,1495477.78941327,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.058308Z,2026-04-07T19:24:56.115201
SOL-USD,80.64,81.92,1495478.44426632,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.059268Z,2026-04-07T19:24:56.119602
SOL-USD,80.64,81.92,1495479.47817257,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.062513Z,2026-04-07T19:24:56.122975
SOL-USD,80.64,81.92,1495485.35033754,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.070720Z,2026-04-07T19:24:56.125558
SOL-USD,80.64,81.92,1495486.52770423,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.072010Z,2026-04-07T19:24:56.129037
SOL-USD,80.64,81.92,1495487.41278422,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.074134Z,2026-04-07T19:24:56.131543
SOL-USD,80.64,81.92,1495488.14887487,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.075136Z,2026-04-07T19:24:56.134760
SOL-USD,80.64,81.92,1495489.48489359,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.077361Z,2026-04-07T19:24:56.136944
ETH-USD,2095.84,2144.29,192381.52008297,2059.82,2155.73,2095.84,2095.85,2026-04-07T19:24:56.081853Z,2026-04-07T19:24:56.138342
BTC-USD,68586.9,69727.98,7965.61458121,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.084827Z,2026-04-07T19:24:56.142153
ETH-USD,2095.85,2144.29,192381.52232738,2059.82,2155.73,2095.84,2095.85,2026-04-07T19:24:56.130570Z,2026-04-07T19:24:56.181729
BTC-USD,68586.91,69727.98,7965.61493548,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.139464Z,2026-04-07T19:24:56.191050
SOL-USD,80.64,81.92,1495517.56702585,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.171056Z,2026-04-07T19:24:56.224096
SOL-USD,80.64,81.92,1495519.52647711,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.174213Z,2026-04-07T19:24:56.227095
SOL-USD,80.64,81.92,1495522.99873530,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.180183Z,2026-04-07T19:24:56.236485
SOL-USD,80.64,81.92,1495525.16238299,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.183535Z,2026-04-07T19:24:56.251377
SOL-USD,80.64,81.92,1495526.06025440,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.184906Z,2026-04-07T19:24:56.258160
SOL-USD,80.64,81.92,1495528.12489229,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.187964Z,2026-04-07T19:24:56.260835
SOL-USD,80.64,81.92,1495529.93024820,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.190928Z,2026-04-07T19:24:56.275526
SOL-USD,80.64,81.92,1495531.65190928,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.194674Z,2026-04-07T19:24:56.291603
SOL-USD,80.64,81.92,1495534.14841660,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.197964Z,2026-04-07T19:24:56.309573
SOL-USD,80.64,81.92,1495536.11120368,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.201036Z,2026-04-07T19:24:56.316869
SOL-USD,80.64,81.92,1495538.07298815,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.203736Z,2026-04-07T19:24:56.329919
SOL-USD,80.64,81.92,1495539.76366709,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.206889Z,2026-04-07T19:24:56.342247
SOL-USD,80.64,81.92,1495540.91686526,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.209461Z,2026-04-07T19:24:56.351178
SOL-USD,80.64,81.92,1495541.70004606,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.210553Z,2026-04-07T19:24:56.364004
SOL-USD,80.64,81.92,1495542.62830437,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.211145Z,2026-04-07T19:24:56.368044
SOL-USD,80.64,81.92,1495543.90946385,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.213505Z,2026-04-07T19:24:56.373241
SOL-USD,80.64,81.92,1495545.17468334,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.215409Z,2026-04-07T19:24:56.377662
SOL-USD,80.64,81.92,1495547.02888225,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.219069Z,2026-04-07T19:24:56.380731
SOL-USD,80.64,81.92,1495548.08012798,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.220743Z,2026-04-07T19:24:56.384779
SOL-USD,80.64,81.92,1495548.13767007,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.220743Z,2026-04-07T19:24:56.389681
SOL-USD,80.64,81.92,1495549.36131032,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.222312Z,2026-04-07T19:24:56.394314
SOL-USD,80.64,81.92,1495556.32552196,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.223562Z,2026-04-07T19:24:56.395894
SOL-USD,80.64,81.92,1495557.92056660,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.226320Z,2026-04-07T19:24:56.402212
BTC-USD,68586.91,69727.98,7965.61528130,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.381710Z,2026-04-07T19:24:56.436716
BTC-USD,68586.91,69727.98,7965.61628111,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.408153Z,2026-04-07T19:24:56.462852
BTC-USD,68586.91,69727.98,7965.61819830,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.408153Z,2026-04-07T19:24:56.465379
BTC-USD,68586.9,69727.98,7965.61819841,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.504634Z,2026-04-07T19:24:56.558703
BTC-USD,68586.9,69727.98,7965.61819845,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.522675Z,2026-04-07T19:24:56.580931
SOL-USD,80.64,81.92,1495564.12096342,78.36,82.16,80.630,80.650,2026-04-07T19:24:56.589791Z,2026-04-07T19:24:56.643801
SOL-USD,80.64,81.92,1495567.92770643,78.36,82.16,80.640,80.650,2026-04-07T19:24:56.592892Z,2026-04-07T19:24:56.646342
BTC-USD,68586.91,69727.98,7965.61839040,67710.01,69997.76,68586.90,68586.91,2026-04-07T19:24:56.600904Z,2026-04-07T19:24:56.660081
BTC-USD,68586.91,69727.98,7965.61839041,67710.01,69997.76,68586.90,68591.55,2026-04-07T19:24:56.601843Z,2026-04-07T19:24:56.662903
ETH-USD,2095.95,2144.29,192381.53204795,2059.82,2155.73,2095.95,2095.96,2026-04-07T19:24:56.938001Z,2026-04-07T19:24:56.990939
BTC-USD,68592.66,69727.98,7965.61839044,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:56.989228Z,2026-04-07T19:24:57.042819
ETH-USD,2095.92,2144.29,192381.67113325,2059.82,2155.73,2095.91,2095.92,2026-04-07T19:24:57.430784Z,2026-04-07T19:24:57.484093
SOL-USD,80.65,81.92,1495567.99833298,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.444803Z,2026-04-07T19:24:57.497049
BTC-USD,68592.66,69727.98,7965.61839047,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:57.455733Z,2026-04-07T19:24:57.510040
ETH-USD,2095.92,2144.29,192381.90736725,2059.82,2155.73,2095.91,2095.92,2026-04-07T19:24:57.509973Z,2026-04-07T19:24:57.561283
ETH-USD,2095.92,2144.29,192381.91209062,2059.82,2155.73,2095.91,2095.92,2026-04-07T19:24:57.573240Z,2026-04-07T19:24:57.625060
BTC-USD,68592.67,69727.98,7965.61839057,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:57.626903Z,2026-04-07T19:24:57.681543
SOL-USD,80.65,81.92,1495568.13137631,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.812013Z,2026-04-07T19:24:57.870473
SOL-USD,80.65,81.92,1495568.48958717,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.812013Z,2026-04-07T19:24:57.873319
SOL-USD,80.65,81.92,1495578.49672700,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.884472Z,2026-04-07T19:24:57.937561
BTC-USD,68592.67,69727.98,7965.61918458,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:57.885314Z,2026-04-07T19:24:57.941163
BTC-USD,68592.67,69727.98,7965.61932895,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:57.888613Z,2026-04-07T19:24:57.944389
SOL-USD,80.65,81.92,1495603.82440300,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.896882Z,2026-04-07T19:24:57.969507
ETH-USD,2095.92,2144.29,192381.92114384,2059.82,2155.73,2095.91,2095.92,2026-04-07T19:24:57.903778Z,2026-04-07T19:24:57.971845
SOL-USD,80.65,81.92,1495603.82440382,78.36,82.16,80.640,80.660,2026-04-07T19:24:57.918170Z,2026-04-07T19:24:57.975226
SOL-USD,80.66,81.92,1495603.88575650,78.36,82.16,80.640,80.660,2026-04-07T19:24:57.918170Z,2026-04-07T19:24:57.981858
SOL-USD,80.65,81.92,1495629.21343250,78.36,82.16,80.640,80.650,2026-04-07T19:24:57.926471Z,2026-04-07T19:24:57.986863
SOL-USD,80.65,81.92,1495630.33059245,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.083869Z,2026-04-07T19:24:58.133894
SOL-USD,80.65,81.92,1495631.98303386,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.087494Z,2026-04-07T19:24:58.140983
SOL-USD,80.65,81.92,1495632.63512128,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.088492Z,2026-04-07T19:24:58.151487
SOL-USD,80.65,81.92,1495634.57599847,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.091939Z,2026-04-07T19:24:58.157113
SOL-USD,80.65,81.92,1495635.27681063,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.094701Z,2026-04-07T19:24:58.165627
BTC-USD,68592.66,69727.98,7965.61932902,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.101620Z,2026-04-07T19:24:58.175145
ETH-USD,2095.92,2144.29,192381.93273843,2059.82,2155.73,2095.91,2095.92,2026-04-07T19:24:58.131454Z,2026-04-07T19:24:58.182798
BTC-USD,68592.67,69727.98,7965.61961775,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.189454Z,2026-04-07T19:24:58.244818
SOL-USD,80.65,81.92,1495636.06377223,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.196227Z,2026-04-07T19:24:58.248347
SOL-USD,80.65,81.92,1495636.75654781,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.197309Z,2026-04-07T19:24:58.252010
SOL-USD,80.65,81.92,1495640.33773228,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.198341Z,2026-04-07T19:24:58.254748
SOL-USD,80.65,81.92,1495642.53742216,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.198341Z,2026-04-07T19:24:58.257956
SOL-USD,80.65,81.92,1495643.27607560,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.201391Z,2026-04-07T19:24:58.260390
SOL-USD,80.65,81.92,1495644.19707436,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.203341Z,2026-04-07T19:24:58.265162
SOL-USD,80.65,81.92,1495645.32399376,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.206299Z,2026-04-07T19:24:58.267941
SOL-USD,80.65,81.92,1495645.97595657,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.207439Z,2026-04-07T19:24:58.270956
BTC-USD,68592.67,69727.98,7965.62103475,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.250157Z,2026-04-07T19:24:58.304408
SOL-USD,80.66,81.92,1495646.15415903,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.267998Z,2026-04-07T19:24:58.320129
BTC-USD,68592.67,69727.98,7965.62110564,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.348686Z,2026-04-07T19:24:58.405789
SOL-USD,80.65,81.92,1495649.10820680,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.539187Z,2026-04-07T19:24:58.591576
BTC-USD,68592.67,69727.98,7965.62119948,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.555983Z,2026-04-07T19:24:58.614028
SOL-USD,80.66,81.92,1495650.15084378,78.36,82.16,80.650,80.660,2026-04-07T19:24:58.627057Z,2026-04-07T19:24:58.679588
BTC-USD,68592.66,69727.98,7965.62119952,67710.01,69997.76,68592.66,68592.67,2026-04-07T19:24:58.654162Z,2026-04-07T19:24:58.706177
