product_id,price,open_24h,volume_24h,low_24h,high_24h,best_bid,best_ask,time,ingested_at
SOL-USD,80.64,81.92,1497837.4361085,78.36,82.16,80.63,80.64,2026-04-07 19:25:09.057153+00:00,2026-04-07T19:25:09.110428
SOL-USD,80.64,81.92,1497838.0491485,78.36,82.16,80.63,80.64,2026-04-07 19:25:09.057545+00:00,2026-04-07T19:25:09.112751
BTC-USD,68587.99,69727.98,7966.680768,67710.01,69997.76,68587.98,68588.0,2026-04-07 19:25:09.207680+00:00,2026-04-07T19:25:09.261525
BTC-USD,68587.98,69727.98,7966.68079147,67710.01,69997.76,68587.98,68588.0,2026-04-07 19:25:09.207680+00:00,2026-04-07T19:25:09.266694
BTC-USD,68587.98,69727.98,7966.68122885,67710.01,69997.76,68586.96,68588.0,2026-04-07 19:25:09.207680+00:00,2026-04-07T19:25:09.276758
BTC-USD,68586.96,69727.98,7966.69580888,67710.01,69997.76,68586.9,68588.0,2026-04-07 19:25:09.207680+00:00,2026-04-07T19:25:09.280760
BTC-USD,68586.9,69727.98,7966.69582588,67710.01,69997.76,68586.3,68588.0,2026-04-07 19:25:09.207680+00:00,2026-04-07T19:25:09.293152
BTC-USD,68586.31,69727.98,7966.69603839,67710.01,69997.76,68586.3,68586.31,2026-04-07 19:25:09.320144+00:00,2026-04-07T19:25:09.375102
ETH-USD,2095.68,2144.29,192341.99775029,2059.82,2155.73,2095.6,2095.69,2026-04-07 19:25:09.375182+00:00,2026-04-07T19:25:09.432765
ETH-USD,2095.6,2144.29,192341.99875029,2059.82,2155.73,2095.6,2095.69,2026-04-07 19:25:09.375182+00:00,2026-04-07T19:25:09.436166
ETH-USD,2095.6,2144.29,192342.04875029,2059.82,2155.73,2095.52,2095.69,2026-04-07 19:25:09.375182+00:00,2026-04-07T19:25:09.441321
BTC-USD,68586.3,69727.98,7966.69991839,67710.01,69997.76,68585.27,68586.31,2026-04-07 19:25:09.375741+00:00,2026-04-07T19:25:09.446343
BTC-USD,68583.95,69727.98,7966.69991844,67710.01,69997.76,68583.95,68583.96,2026-04-07 19:25:09.459170+00:00,2026-04-07T19:25:09.518193
BTC-USD,68583.96,69727.98,7966.69991854,67710.01,69997.76,68583.95,68583.96,2026-04-07 19:25:09.545957+00:00,2026-04-07T19:25:09.602480
ETH-USD,2095.53,2144.29,192342.76455965,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:09.580423+00:00,2026-04-07T19:25:09.634379
ETH-USD,2095.53,2144.29,192343.0492479,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:09.580423+00:00,2026-04-07T19:25:09.635491
BTC-USD,68583.96,69727.98,7966.70031949,67710.01,69997.76,68583.95,68583.96,2026-04-07 19:25:09.639462+00:00,2026-04-07T19:25:09.693058
ETH-USD,2095.59,2144.29,192343.76515286,2059.82,2155.73,2095.58,2095.69,2026-04-07 19:25:09.749907+00:00,2026-04-07T19:25:09.803264
BTC-USD,68583.96,69727.98,7966.70082851,67710.01,69997.76,68583.95,68583.96,2026-04-07 19:25:09.753756+00:00,2026-04-07T19:25:09.807580
BTC-USD,68583.96,69727.98,7966.70119303,67710.01,69997.76,68583.95,68586.36,2026-04-07 19:25:09.753756+00:00,2026-04-07T19:25:09.810052
SOL-USD,80.64,81.92,1497838.42976229,78.36,82.16,80.63,80.64,2026-04-07 19:25:09.754096+00:00,2026-04-07T19:25:09.813144
SOL-USD,80.64,81.92,1497844.63015911,78.36,82.16,80.63,80.65,2026-04-07 19:25:09.754096+00:00,2026-04-07T19:25:09.818822
BTC-USD,68587.36,69727.98,7966.70275503,67710.01,69997.76,68587.35,68588.02,2026-04-07 19:25:09.766026+00:00,2026-04-07T19:25:09.822035
BTC-USD,68588.02,69727.98,7966.70275526,67710.01,69997.76,68587.35,68588.75,2026-04-07 19:25:09.766026+00:00,2026-04-07T19:25:09.827249
BTC-USD,68588.75,69727.98,7966.71296155,67710.01,69997.76,68587.35,68591.99,2026-04-07 19:25:09.766026+00:00,2026-04-07T19:25:09.831533
BTC-USD,68593.01,69727.98,7966.7129616,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:09.896524+00:00,2026-04-07T19:25:09.964945
ETH-USD,2095.75,2144.29,192344.24238664,2059.82,2155.73,2095.75,2095.76,2026-04-07 19:25:10.199623+00:00,2026-04-07T19:25:10.252298
BTC-USD,68593.01,69727.98,7966.71296165,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:10.355407+00:00,2026-04-07T19:25:10.409391
BTC-USD,68593.01,69727.98,7966.71296167,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:10.820974+00:00,2026-04-07T19:25:10.874913
BTC-USD,68593.02,69727.98,7966.71301357,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:11.030196+00:00,2026-04-07T19:25:11.083218
BTC-USD,68593.02,69727.98,7966.71301367,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:11.199951+00:00,2026-04-07T19:25:11.254827
BTC-USD,68593.01,69727.98,7966.71301372,67710.01,69997.76,68593.01,68593.02,2026-04-07 19:25:11.285097+00:00,2026-04-07T19:25:11.338437
BTC-USD,68593.01,69727.98,7966.71676944,67710.01,69997.76,68590.61,68593.02,2026-04-07 19:25:11.451180+00:00,2026-04-07T19:25:11.507520
BTC-USD,68590.61,69727.98,7966.72697456,67710.01,69997.76,68590.61,68593.02,2026-04-07 19:25:11.451180+00:00,2026-04-07T19:25:11.510647
BTC-USD,68590.61,69727.98,7966.72699599,67710.01,69997.76,68588.12,68593.02,2026-04-07 19:25:11.451180+00:00,2026-04-07T19:25:11.513575
BTC-USD,68588.12,69727.98,7966.74213212,67710.01,69997.76,68588.12,68593.02,2026-04-07 19:25:11.451180+00:00,2026-04-07T19:25:11.526996
BTC-USD,68588.12,69727.98,7966.77073534,67710.01,69997.76,68587.37,68593.02,2026-04-07 19:25:11.451665+00:00,2026-04-07T19:25:11.530571
BTC-USD,68587.37,69727.98,7966.78349174,67710.01,69997.76,68586.0,68593.02,2026-04-07 19:25:11.451665+00:00,2026-04-07T19:25:11.536377
BTC-USD,68583.57,69727.98,7966.79431651,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:11.607071+00:00,2026-04-07T19:25:11.664541
BTC-USD,68583.57,69727.98,7966.79517651,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:11.651037+00:00,2026-04-07T19:25:11.707629
BTC-USD,68583.56,69727.98,7966.79517653,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:11.804392+00:00,2026-04-07T19:25:11.857824
BTC-USD,68583.56,69727.98,7966.79517656,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:12.274799+00:00,2026-04-07T19:25:12.330300
SOL-USD,80.63,81.92,1497844.64415911,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.513765+00:00,2026-04-07T19:25:12.566397
SOL-USD,80.63,81.92,1497852.54598781,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.513765+00:00,2026-04-07T19:25:12.569740
SOL-USD,80.63,81.92,1497854.65129894,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.515751+00:00,2026-04-07T19:25:12.574211
SOL-USD,80.63,81.92,1497860.46181651,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.515751+00:00,2026-04-07T19:25:12.577701
SOL-USD,80.63,81.92,1497864.65843877,78.36,82.16,80.62,80.64,2026-04-07 19:25:12.517166+00:00,2026-04-07T19:25:12.578820
SOL-USD,80.63,81.92,1497865.48450165,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.520328+00:00,2026-04-07T19:25:12.582864
SOL-USD,80.63,81.92,1497873.40033035,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.522579+00:00,2026-04-07T19:25:12.585024
SOL-USD,80.63,81.92,1497874.5355786,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.525052+00:00,2026-04-07T19:25:12.587944
SOL-USD,80.63,81.92,1497877.01541528,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.525052+00:00,2026-04-07T19:25:12.590031
SOL-USD,80.63,81.92,1497878.50870127,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.527026+00:00,2026-04-07T19:25:12.592400
SOL-USD,80.63,81.92,1497879.18267746,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.528511+00:00,2026-04-07T19:25:12.594930
SOL-USD,80.63,81.92,1497880.62437534,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.530552+00:00,2026-04-07T19:25:12.596930
SOL-USD,80.63,81.92,1497881.35886313,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.532033+00:00,2026-04-07T19:25:12.599615
SOL-USD,80.63,81.92,1497882.616085,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.533557+00:00,2026-04-07T19:25:12.645213
SOL-USD,80.63,81.92,1497883.47163815,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.535287+00:00,2026-04-07T19:25:12.646342
ETH-USD,2095.53,2144.29,192344.33290454,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:12.536521+00:00,2026-04-07T19:25:12.649913
SOL-USD,80.63,81.92,1497884.58825603,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.536958+00:00,2026-04-07T19:25:12.653132
SOL-USD,80.63,81.92,1497886.72790256,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.540465+00:00,2026-04-07T19:25:12.656152
SOL-USD,80.63,81.92,1497888.19529373,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.542651+00:00,2026-04-07T19:25:12.659016
SOL-USD,80.63,81.92,1497889.2539642,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.544545+00:00,2026-04-07T19:25:12.662039
SOL-USD,80.63,81.92,1497890.01360454,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.545447+00:00,2026-04-07T19:25:12.664839
SOL-USD,80.63,81.92,1497890.92818844,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.547011+00:00,2026-04-07T19:25:12.666347
SOL-USD,80.63,81.92,1497892.16630638,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.548988+00:00,2026-04-07T19:25:12.670793
SOL-USD,80.63,81.92,1497893.12208773,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.550623+00:00,2026-04-07T19:25:12.672818
SOL-USD,80.63,81.92,1497893.99354528,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.552314+00:00,2026-04-07T19:25:12.675761
SOL-USD,80.63,81.92,1497900.10532827,78.36,82.16,80.62,80.64,2026-04-07 19:25:12.552916+00:00,2026-04-07T19:25:12.679085
SOL-USD,80.63,81.92,1497909.2824681,78.36,82.16,80.63,80.64,2026-04-07 19:25:12.555980+00:00,2026-04-07T19:25:12.684230
SOL-USD,80.63,81.92,1497910.1124681,78.36,82.16,80.62,80.64,2026-04-07 19:25:12.558363+00:00,2026-04-07T19:25:12.688228
BTC-USD,68583.56,69727.98,7966.79517661,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:12.729514+00:00,2026-04-07T19:25:12.802682
BTC-USD,68583.57,69727.98,7966.79538561,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:12.783439+00:00,2026-04-07T19:25:12.840566
BTC-USD,68583.57,69727.98,7966.79538571,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:12.991523+00:00,2026-04-07T19:25:13.044883
BTC-USD,68583.57,69727.98,7966.79595235,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:13.020218+00:00,2026-04-07T19:25:13.072612
ETH-USD,2095.52,2144.29,192344.33291427,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:13.146765+00:00,2026-04-07T19:25:13.199711
BTC-USD,68583.57,69727.98,7966.79595264,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:13.152255+00:00,2026-04-07T19:25:13.206845
BTC-USD,68583.57,69727.98,7966.80032655,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:13.159401+00:00,2026-04-07T19:25:13.210486
BTC-USD,68583.57,69727.98,7966.80069418,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:13.159401+00:00,2026-04-07T19:25:13.216675
BTC-USD,68583.57,69727.98,7966.80113156,67710.01,69997.76,68583.56,68583.74,2026-04-07 19:25:13.159401+00:00,2026-04-07T19:25:13.219387
BTC-USD,68583.74,69727.98,7966.80160429,67710.01,69997.76,68583.56,68583.74,2026-04-07 19:25:13.159401+00:00,2026-04-07T19:25:13.223074
BTC-USD,68583.74,69727.98,7966.80166087,67710.01,69997.76,68583.56,68585.97,2026-04-07 19:25:13.159401+00:00,2026-04-07T19:25:13.226344
BTC-USD,68585.96,69727.98,7966.80166095,67710.01,69997.76,68585.96,68585.97,2026-04-07 19:25:13.188181+00:00,2026-04-07T19:25:13.241909
SOL-USD,80.63,81.92,1497916.31363391,78.36,82.16,80.62,80.64,2026-04-07 19:25:13.192965+00:00,2026-04-07T19:25:13.243842
ETH-USD,2095.53,2144.29,192344.35678121,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:13.193165+00:00,2026-04-07T19:25:13.251669
ETH-USD,2095.53,2144.29,192344.70064188,2059.82,2155.73,2095.52,2095.53,2026-04-07 19:25:13.193165+00:00,2026-04-07T19:25:13.253340
ETH-USD,2095.53,2144.29,192345.07267292,2059.82,2155.73,2095.52,2095.54,2026-04-07 19:25:13.193358+00:00,2026-04-07T19:25:13.260857
ETH-USD,2095.54,2144.29,192345.78847886,2059.82,2155.73,2095.52,2095.6,2026-04-07 19:25:13.193358+00:00,2026-04-07T19:25:13.265757
BTC-USD,68585.97,69727.98,7966.80168918,67710.01,69997.76,68585.96,68588.36,2026-04-07 19:25:13.214224+00:00,2026-04-07T19:25:13.270481
ETH-USD,2095.63,2144.29,192346.50437057,2059.82,2155.73,2095.62,2095.76,2026-04-07 19:25:13.252380+00:00,2026-04-07T19:25:13.305095
ETH-USD,2095.76,2144.29,192346.50537057,2059.82,2155.73,2095.73,2095.76,2026-04-07 19:25:13.256224+00:00,2026-04-07T19:25:13.308818
ETH-USD,2095.76,2144.29,192346.68056834,2059.82,2155.73,2095.73,2095.76,2026-04-07 19:25:13.256224+00:00,2026-04-07T19:25:13.309930
BTC-USD,68590.75,69727.98,7966.81189517,67710.01,69997.76,68590.74,68592.25,2026-04-07 19:25:13.266064+00:00,2026-04-07T19:25:13.321073
BTC-USD,68592.25,69727.98,7966.8120369,67710.01,69997.76,68592.24,68592.25,2026-04-07 19:25:13.284466+00:00,2026-04-07T19:25:13.338195
SOL-USD,80.64,81.92,1497926.32077374,78.36,82.16,80.63,80.64,2026-04-07 19:25:13.284517+00:00,2026-04-07T19:25:13.340413
ETH-USD,2095.84,2144.29,192346.68156834,2059.82,2155.73,2095.83,2095.92,2026-04-07 19:25:13.503706+00:00,2026-04-07T19:25:13.554620
SOL-USD,80.65,81.92,1497926.33511184,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.543186+00:00,2026-04-07T19:25:13.596008
SOL-USD,80.65,81.92,1497927.26498389,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.543186+00:00,2026-04-07T19:25:13.597783
SOL-USD,80.65,81.92,1497927.27898374,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.543186+00:00,2026-04-07T19:25:13.602578
SOL-USD,80.65,81.92,1497927.27898389,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.576839+00:00,2026-04-07T19:25:13.631127
SOL-USD,80.65,81.92,1497928.9628546,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.576839+00:00,2026-04-07T19:25:13.634230
SOL-USD,80.65,81.92,1497928.99585974,78.36,82.16,80.64,80.65,2026-04-07 19:25:13.576839+00:00,2026-04-07T19:25:13.639130
BTC-USD,68593.57,69727.98,7966.81203692,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:13.697628+00:00,2026-04-07T19:25:13.750257
BTC-USD,68593.57,69727.98,7966.81203695,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.048727+00:00,2026-04-07T19:25:14.102863
BTC-USD,68593.57,69727.98,7966.81203698,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.515581+00:00,2026-04-07T19:25:14.576113
BTC-USD,68593.58,69727.98,7966.81203708,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.693987+00:00,2026-04-07T19:25:14.749107
BTC-USD,68593.57,69727.98,7966.81208387,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.820104+00:00,2026-04-07T19:25:14.886684
BTC-USD,68593.57,69727.98,7966.81847166,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.820104+00:00,2026-04-07T19:25:14.892835
BTC-USD,68593.57,69727.98,7966.88305548,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.820104+00:00,2026-04-07T19:25:14.899231
BTC-USD,68593.57,69727.98,7966.91207388,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.820153+00:00,2026-04-07T19:25:14.902450
BTC-USD,68593.57,69727.98,7966.91209326,67710.01,69997.76,68593.57,68593.58,2026-04-07 19:25:14.914231+00:00,2026-04-07T19:25:14.969864
BTC-USD,68593.57,69727.98,7966.91245773,67710.01,69997.76,68591.17,68593.58,2026-04-07 19:25:14.914231+00:00,2026-04-07T19:25:14.973042
ETH-USD,2095.76,2144.29,192346.69035979,2059.82,2155.73,2095.75,2095.76,2026-04-07 19:25:15.014825+00:00,2026-04-07T19:25:15.070398
BTC-USD,68591.16,69727.98,7966.91245778,67710.01,69997.76,68591.16,68591.17,2026-04-07 19:25:15.031190+00:00,2026-04-07T19:25:15.085653
SOL-USD,80.64,81.92,1497929.60889974,78.36,82.16,80.63,80.64,2026-04-07 19:25:15.589695+00:00,2026-04-07T19:25:15.642917
SOL-USD,80.64,81.92,1497930.22193974,78.36,82.16,80.63,80.64,2026-04-07 19:25:15.590085+00:00,2026-04-07T19:25:15.645423
BTC-USD,68590.75,69727.98,7966.91245787,67710.01,69997.76,68590.75,68590.76,2026-04-07 19:25:15.823160+00:00,2026-04-07T19:25:15.877186
ETH-USD,2095.75,2144.29,192346.69535979,2059.82,2155.73,2095.68,2095.76,2026-04-07 19:25:16.006197+00:00,2026-04-07T19:25:16.063311
ETH-USD,2095.68,2144.29,192346.69635979,2059.82,2155.73,2095.6,2095.69,2026-04-07 19:25:16.064014+00:00,2026-04-07T19:25:16.122998
BTC-USD,68588.78,69727.98,7966.92266308,67710.01,69997.76,68585.96,68588.79,2026-04-07 19:25:16.139479+00:00,2026-04-07T19:25:16.194569
SOL-USD,80.63,81.92,1497931.6920253,78.36,82.16,80.62,80.63,2026-04-07 19:25:16.252289+00:00,2026-04-07T19:25:16.306946
BTC-USD,68585.96,69727.98,7966.92266314,67710.01,69997.76,68585.96,68585.97,2026-04-07 19:25:16.269290+00:00,2026-04-07T19:25:16.324023
BTC-USD,68585.96,69727.98,7966.92266329,67710.01,69997.76,68585.95,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.336761
BTC-USD,68585.95,69727.98,7966.9226635,67710.01,69997.76,68585.94,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.339240
BTC-USD,68585.94,69727.98,7966.92266371,67710.01,69997.76,68585.93,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.340298
BTC-USD,68585.93,69727.98,7966.92266392,67710.01,69997.76,68585.92,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.343583
BTC-USD,68585.92,69727.98,7966.92266413,67710.01,69997.76,68585.91,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.345219
BTC-USD,68585.91,69727.98,7966.92266434,67710.01,69997.76,68585.9,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.349794
BTC-USD,68585.9,69727.98,7966.92266455,67710.01,69997.76,68585.89,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.352264
BTC-USD,68585.89,69727.98,7966.92266476,67710.01,69997.76,68585.88,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.355905
BTC-USD,68585.88,69727.98,7966.92266497,67710.01,69997.76,68585.87,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.359354
BTC-USD,68585.87,69727.98,7966.92266518,67710.01,69997.76,68585.86,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.361567
BTC-USD,68585.86,69727.98,7966.92266539,67710.01,69997.76,68585.85,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.365550
BTC-USD,68585.85,69727.98,7966.9226656,67710.01,69997.76,68583.56,68585.97,2026-04-07 19:25:16.276875+00:00,2026-04-07T19:25:16.370139
SOL-USD,80.63,81.92,1497931.96257211,78.36,82.16,80.62,80.63,2026-04-07 19:25:16.547100+00:00,2026-04-07T19:25:16.600055
BTC-USD,68583.56,69727.98,7966.92266568,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:16.713598+00:00,2026-04-07T19:25:16.767767
BTC-USD,68583.57,69727.98,7966.92443673,67710.01,69997.76,68583.56,68583.57,2026-04-07 19:25:17.017298+00:00,2026-04-07T19:25:17.074393
ETH-USD,2095.6,2144.29,192346.69735979,2059.82,2155.73,2095.52,2095.61,2026-04-07 19:25:17.098315+00:00,2026-04-07T19:25:17.153014
ETH-USD,2095.52,2144.29,192346.69835006,2059.82,2155.73,2095.52,2095.61,2026-04-07 19:25:17.098413+00:00,2026-04-07T19:25:17.158368
ETH-USD,2095.52,2144.29,192346.69935006,2059.82,2155.73,2095.52,2095.61,2026-04-07 19:25:17.098413+00:00,2026-04-07T19:25:17.162034
ETH-USD,2095.52,2144.29,192346.7000851,2059.82,2155.73,2095.44,2095.61,2026-04-07 19:25:17.098413+00:00,2026-04-07T19:25:17.167345
ETH-USD,2095.44,2144.29,192346.7010851,2059.82,2155.73,2095.4,2095.61,2026-04-07 19:25:17.098620+00:00,2026-04-07T19:25:17.170163
ETH-USD,2095.36,2144.29,192346.7020851,2059.82,2155.73,2095.36,2095.37,2026-04-07 19:25:17.114830+00:00,2026-04-07T19:25:17.172668
ETH-USD,2095.36,2144.29,192347.46458271,2059.82,2155.73,2095.28,2095.37,2026-04-07 19:25:17.114830+00:00,2026-04-07T19:25:17.177097
BTC-USD,68583.56,69727.98,7966.92445355,67710.01,69997.76,68581.07,68583.57,2026-04-07 19:25:17.151747+00:00,2026-04-07T19:25:17.204232
BTC-USD,68581.07,69727.98,7966.92540871,67710.01,69997.76,68581.07,68583.57,2026-04-07 19:25:17.151747+00:00,2026-04-07T19:25:17.208696
BTC-USD,68580.22,69727.98,7966.92540885,67710.01,69997.76,68580.22,68582.54,2026-04-07 19:25:17.166042+00:00,2026-04-07T19:25:17.218531
BTC-USD,68580.22,69727.98,7966.92540888,67710.01,69997.76,68580.22,68582.53,2026-04-07 19:25:17.170023+00:00,2026-04-07T19:25:17.222984
BTC-USD,68582.49,69727.98,7966.92554966,67710.01,69997.76,68582.48,68582.49,2026-04-07 19:25:17.288294+00:00,2026-04-07T19:25:17.342974
SOL-USD,80.62,81.92,1497931.97657211,78.36,82.16,80.61,80.63,2026-04-07 19:25:17.553116+00:00,2026-04-07T19:25:17.606482
ETH-USD,2095.28,2144.29,192347.46558271,2059.82,2155.73,2095.2,2095.29,2026-04-07 19:25:17.597555+00:00,2026-04-07T19:25:17.650101
ETH-USD,2095.2,2144.29,192347.46658271,2059.82,2155.73,2095.2,2095.29,2026-04-07 19:25:17.597555+00:00,2026-04-07T19:25:17.655143
ETH-USD,2095.2,2144.29,192347.51658271,2059.82,2155.73,2095.12,2095.29,2026-04-07 19:25:17.597555+00:00,2026-04-07T19:25:17.658738
SOL-USD,80.61,81.92,1497931.99057211,78.36,82.16,80.6,80.62,2026-04-07 19:25:17.645562+00:00,2026-04-07T19:25:17.699128
BTC-USD,68580.22,69727.98,7966.92554976,67710.01,69997.76,68580.22,68580.23,2026-04-07 19:25:17.645265+00:00,2026-04-07T19:25:17.701064
BTC-USD,68580.22,69727.98,7966.92556649,67710.01,69997.76,68580.22,68580.23,2026-04-07 19:25:17.794045+00:00,2026-04-07T19:25:17.847297
BTC-USD,68580.22,69727.98,7966.93195428,67710.01,69997.76,68576.88,68580.23,2026-04-07 19:25:17.794045+00:00,2026-04-07T19:25:17.849539
BTC-USD,68576.88,69727.98,7966.93195433,67710.01,69997.76,68576.88,68578.12,2026-04-07 19:25:18.055846+00:00,2026-04-07T19:25:18.111357
BTC-USD,68577.86,69727.98,7966.93389536,67710.01,69997.76,68576.88,68577.86,2026-04-07 19:25:18.092982+00:00,2026-04-07T19:25:18.147123
SOL-USD,80.62,81.92,1497932.87271984,78.36,82.16,80.61,80.62,2026-04-07 19:25:18.202490+00:00,2026-04-07T19:25:18.255265
BTC-USD,68576.88,69727.98,7966.93389547,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:18.552882+00:00,2026-04-07T19:25:18.607516
ETH-USD,2095.13,2144.29,192348.23252873,2059.82,2155.73,2095.12,2095.32,2026-04-07 19:25:18.666038+00:00,2026-04-07T19:25:18.717971
BTC-USD,68576.88,69727.98,7966.9338955,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:19.011433+00:00,2026-04-07T19:25:19.071079
BTC-USD,68576.88,69727.98,7966.93389553,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:19.456425+00:00,2026-04-07T19:25:19.511431
BTC-USD,68576.88,69727.98,7966.93389808,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:19.823264+00:00,2026-04-07T19:25:19.874933
BTC-USD,68576.88,69727.98,7966.93389813,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:19.940407+00:00,2026-04-07T19:25:19.992674
BTC-USD,68576.88,69727.98,7966.93389815,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:20.347433+00:00,2026-04-07T19:25:20.402236
BTC-USD,68576.89,69727.98,7966.93392804,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:20.550372+00:00,2026-04-07T19:25:20.604758
BTC-USD,68576.88,69727.98,7966.9339422,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.925742
BTC-USD,68576.88,69727.98,7966.93397734,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.928669
BTC-USD,68576.88,69727.98,7966.94036513,67710.01,69997.76,68576.88,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.931387
BTC-USD,68576.88,69727.98,7966.94038436,67710.01,69997.76,68576.67,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.934482
BTC-USD,68576.67,69727.98,7966.98413101,67710.01,69997.76,68575.85,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.941234
BTC-USD,68575.85,69727.98,7966.9987134,67710.01,69997.76,68575.55,68576.89,2026-04-07 19:25:20.868489+00:00,2026-04-07T19:25:20.945727
BTC-USD,68575.55,69727.98,7967.00596146,67710.01,69997.76,68574.71,68575.56,2026-04-07 19:25:20.876388+00:00,2026-04-07T19:25:20.949107
BTC-USD,68574.71,69727.98,7967.00984146,67710.01,69997.76,68573.54,68575.56,2026-04-07 19:25:20.876388+00:00,2026-04-07T19:25:20.960244
BTC-USD,68573.54,69727.98,7967.00985846,67710.01,69997.76,68571.24,68575.56,2026-04-07 19:25:20.876388+00:00,2026-04-07T19:25:20.981712
ETH-USD,2095.12,2144.29,192348.23352873,2059.82,2155.73,2095.04,2095.13,2026-04-07 19:25:20.879110+00:00,2026-04-07T19:25:20.983351
